server_seq,command_code,request_bytes,response_bytes,response_code,internal_ns
3343,0x0000017e,20,62,0x00000000,2156
3344,0x0000017e,20,62,0x00000000,1072
3345,0x0000017e,20,62,0x00000000,934
3346,0x0000017e,20,62,0x00000000,1669
3347,0x0000017e,20,62,0x00000000,1053
3348,0x0000017e,20,62,0x00000000,1242
3349,0x0000017e,20,62,0x00000000,844
3350,0x0000017e,20,62,0x00000000,2364
3351,0x0000017e,20,62,0x00000000,1023
3352,0x0000017e,20,62,0x00000000,964
3353,0x0000017e,20,62,0x00000000,2334
3354,0x0000017e,20,62,0x00000000,1371
3355,0x0000017e,20,62,0x00000000,2175
3356,0x0000017b,12,44,0x00000000,5920
3357,0x00000158,107,428,0x00000000,2404086
3358,0x00000165,14,10,0x00000000,2026
3359,0x00000165,14,10,0x00000000,1678
3360,0x00000145,12,10,0x00000000,99199053
3361,0x00000144,12,10,0x00000100,1907
3362,0x00000143,11,10,0x00000000,6942
3363,0x0000017a,22,83,0x00000000,864
3364,0x0000017a,22,27,0x00000000,2294
3365,0x00000131,355,474,0x00000000,26080
3366,0x00000131,353,440,0x00000000,20568
3367,0x0000017b,12,44,0x00000000,2959
3368,0x00000168,84,338,0x00000000,63690
3369,0x00000176,59,48,0x00000000,4251
3370,0x00000151,41,29,0x00000000,6793
3371,0x00000147,464,122,0x00000000,2737824
3372,0x0000017e,20,62,0x00000000,1877
3373,0x0000017e,20,62,0x00000000,2184
3374,0x0000017e,20,62,0x00000000,2145
3375,0x0000017e,20,62,0x00000000,1629
3376,0x0000017e,20,62,0x00000000,1013
3377,0x0000017e,20,62,0x00000000,2721
3378,0x0000017e,20,62,0x00000000,2195
3379,0x0000017e,20,62,0x00000000,2046
3380,0x0000017e,20,62,0x00000000,2294
3381,0x0000017e,20,62,0x00000000,1936
3382,0x0000017e,20,62,0x00000000,1013
3383,0x0000017e,20,62,0x00000000,2602
3384,0x0000017e,20,62,0x00000000,844
3385,0x0000017e,20,62,0x00000000,1201
3386,0x0000017e,20,62,0x00000000,973
3387,0x0000017e,20,62,0x00000000,1192
3388,0x0000017b,12,44,0x00000000,7538
3389,0x00000158,107,428,0x00000000,3928577
3390,0x00000165,14,10,0x00000000,3386
3391,0x00000165,14,10,0x00000000,3983
3392,0x00000145,12,10,0x00000000,114387211
3393,0x00000144,12,10,0x00000100,1957
3394,0x00000143,11,10,0x00000000,7121
3395,0x0000017a,22,83,0x00000000,865
3396,0x0000017a,22,27,0x00000000,1400
3397,0x00000131,355,474,0x00000000,30191
3398,0x00000131,353,440,0x00000000,24223
3399,0x0000017b,12,44,0x00000000,3456
3400,0x00000168,84,338,0x00000000,66520
3401,0x00000176,59,48,0x00000000,3486
3402,0x00000151,41,29,0x00000000,3218
3403,0x00000147,464,122,0x00000000,2446030
3404,0x0000017e,20,62,0x00000000,914
3405,0x0000017e,20,62,0x00000000,2265
3406,0x0000017e,20,62,0x00000000,1202
3407,0x0000017e,20,62,0x00000000,1023
3408,0x0000017e,20,62,0x00000000,993
3409,0x0000017e,20,62,0x00000000,3039
3410,0x0000017e,20,62,0x00000000,1679
3411,0x0000017e,20,62,0x00000000,1161
3412,0x0000017e,20,62,0x00000000,874
3413,0x0000017e,20,62,0x00000000,993
3414,0x0000017e,20,62,0x00000000,835
3415,0x0000017e,20,62,0x00000000,844
3416,0x0000017e,20,62,0x00000000,963
3417,0x0000017e,20,62,0x00000000,1201
3418,0x0000017e,20,62,0x00000000,2602
3419,0x0000017e,20,62,0x00000000,2184
3420,0x0000017b,12,44,0x00000000,6545
3421,0x00000158,107,428,0x00000000,2399949
3422,0x00000165,14,10,0x00000000,3048
3423,0x00000165,14,10,0x00000000,3714
3424,0x00000145,12,10,0x00000000,92318487
3425,0x00000144,12,10,0x00000100,1421
3426,0x00000143,11,10,0x00000000,6628
3427,0x0000017a,22,83,0x00000000,1788
3428,0x0000017a,22,27,0x00000000,1768
3429,0x00000131,355,474,0x00000000,41564
3430,0x00000131,353,440,0x00000000,19614
3431,0x0000017b,12,44,0x00000000,4074
3432,0x00000168,84,338,0x00000000,69515
3433,0x00000176,59,48,0x00000000,7303
3434,0x00000151,41,29,0x00000000,6846
3435,0x00000147,464,122,0x00000000,2725895
3436,0x0000017e,20,62,0x00000000,1282
3437,0x0000017e,20,62,0x00000000,1013
3438,0x0000017e,20,62,0x00000000,1083
3439,0x0000017e,20,62,0x00000000,934
3440,0x0000017e,20,62,0x00000000,815
3441,0x0000017e,20,62,0x00000000,874
3442,0x0000017e,20,62,0x00000000,1063
3443,0x0000017e,20,62,0x00000000,974
3444,0x0000017e,20,62,0x00000000,874
3445,0x0000017e,20,62,0x00000000,993
3446,0x0000017e,20,62,0x00000000,2236
3447,0x0000017e,20,62,0x00000000,1123
3448,0x0000017e,20,62,0x00000000,1004
3449,0x0000017e,20,62,0x00000000,2335
3450,0x0000017e,20,62,0x00000000,874
3451,0x0000017e,20,62,0x00000000,855
3452,0x0000017b,12,44,0x00000000,5674
3453,0x00000158,107,428,0x00000000,2459460
3454,0x00000165,14,10,0x00000000,2305
3455,0x00000165,14,10,0x00000000,1778
3456,0x00000145,12,10,0x00000000,100103442
3457,0x00000144,12,10,0x00000100,1868
3458,0x00000143,11,10,0x00000000,6588
3459,0x0000017a,22,83,0x00000000,3091
3460,0x0000017a,22,27,0x00000000,705
3461,0x00000131,355,474,0x00000000,31915
3462,0x00000131,353,440,0x00000000,26670
3463,0x0000017b,12,44,0x00000000,4640
3464,0x00000168,84,338,0x00000000,67935
3465,0x00000176,59,48,0x00000000,8427
3466,0x00000151,41,29,0x00000000,3934
3467,0x00000147,464,122,0x00000000,2447974
3468,0x0000017e,20,62,0x00000000,2454
3469,0x0000017e,20,62,0x00000000,1034
3470,0x0000017e,20,62,0x00000000,1093
3471,0x0000017e,20,62,0x00000000,964
3472,0x0000017e,20,62,0x00000000,1878
3473,0x0000017e,20,62,0x00000000,924
3474,0x0000017e,20,62,0x00000000,934
3475,0x0000017e,20,62,0x00000000,865
3476,0x0000017e,20,62,0x00000000,1162
3477,0x0000017e,20,62,0x00000000,974
3478,0x0000017e,20,62,0x00000000,1133
3479,0x0000017e,20,62,0x00000000,1003
3480,0x0000017e,20,62,0x00000000,1382
3481,0x0000017e,20,62,0x00000000,2385
3482,0x0000017e,20,62,0x00000000,1679
3483,0x0000017e,20,62,0x00000000,864
3484,0x0000017b,12,44,0x00000000,4819
3485,0x00000158,107,428,0x00000000,2430833
3486,0x00000165,14,10,0x00000000,1858
3487,0x00000165,14,10,0x00000000,2136
3488,0x00000145,12,10,0x00000000,86195349
3489,0x00000144,12,10,0x00000100,1878
3490,0x00000143,11,10,0x00000000,7920
3491,0x0000017a,22,83,0x00000000,994
3492,0x0000017a,22,27,0x00000000,1769
3493,0x00000131,355,474,0x00000000,28339
3494,0x00000131,353,440,0x00000000,19297
3495,0x0000017b,12,44,0x00000000,3359
3496,0x00000168,84,338,0x00000000,91514
3497,0x00000176,59,48,0x00000000,3786
3498,0x00000151,41,29,0x00000000,3547
3499,0x00000147,464,122,0x00000000,3047770
3500,0x0000017e,20,62,0x00000000,1550
3501,0x0000017e,20,62,0x00000000,1034
3502,0x0000017e,20,62,0x00000000,2225
3503,0x0000017e,20,62,0x00000000,1143
3504,0x0000017e,20,62,0x00000000,1391
3505,0x0000017e,20,62,0x00000000,2832
3506,0x0000017e,20,62,0x00000000,1500
3507,0x0000017e,20,62,0x00000000,994
3508,0x0000017e,20,62,0x00000000,1818
3509,0x0000017e,20,62,0x00000000,1093
3510,0x0000017e,20,62,0x00000000,1650
3511,0x0000017e,20,62,0x00000000,1232
3512,0x0000017e,20,62,0x00000000,1967
3513,0x0000017e,20,62,0x00000000,1361
3514,0x0000017e,20,62,0x00000000,934
3515,0x0000017e,20,62,0x00000000,1958
3516,0x0000017b,12,44,0x00000000,6995
3517,0x00000158,107,428,0x00000000,3369556
3518,0x00000165,14,10,0x00000000,3488
3519,0x00000165,14,10,0x00000000,3467
3520,0x00000145,12,10,0x00000000,237459756
3521,0x00000144,12,10,0x00000100,1232
3522,0x00000143,11,10,0x00000000,11516
3523,0x0000017a,22,83,0x00000000,1372
3524,0x0000017a,22,27,0x00000000,1808
3525,0x00000131,355,474,0x00000000,35830
3526,0x00000131,353,440,0x00000000,25447
3527,0x0000017b,12,44,0x00000000,3308
3528,0x00000168,84,338,0x00000000,85613
3529,0x00000176,59,48,0x00000000,5584
3530,0x00000151,41,29,0x00000000,5128
3531,0x00000147,464,122,0x00000000,3059004
3532,0x0000017e,20,62,0x00000000,1590
3533,0x0000017e,20,62,0x00000000,2067
3534,0x0000017e,20,62,0x00000000,1590
3535,0x0000017e,20,62,0x00000000,2593
3536,0x0000017e,20,62,0x00000000,1352
3537,0x0000017e,20,62,0x00000000,2047
3538,0x0000017e,20,62,0x00000000,1451
3539,0x0000017e,20,62,0x00000000,894
3540,0x0000017e,20,62,0x00000000,2117
3541,0x0000017e,20,62,0x00000000,1172
3542,0x0000017e,20,62,0x00000000,1252
3543,0x0000017e,20,62,0x00000000,974
3544,0x0000017e,20,62,0x00000000,854
3545,0x0000017e,20,62,0x00000000,1123
3546,0x0000017e,20,62,0x00000000,2205
3547,0x0000017e,20,62,0x00000000,1142
3548,0x0000017b,12,44,0x00000000,5276
3549,0x00000158,107,428,0x00000000,3764439
3550,0x00000165,14,10,0x00000000,4571
3551,0x00000165,14,10,0x00000000,3696
3552,0x00000145,12,10,0x00000000,1747330396
3553,0x00000144,12,10,0x00000100,2345
3554,0x00000143,11,10,0x00000000,8941
3555,0x0000017a,22,83,0x00000000,1073
3556,0x0000017a,22,27,0x00000000,2215
3557,0x00000131,355,474,0x00000000,36359
3558,0x00000131,353,440,0x00000000,37473
3559,0x0000017b,12,44,0x00000000,8504
3560,0x00000168,84,338,0x00000000,83697
3561,0x00000176,59,48,0x00000000,8941
3562,0x00000151,41,29,0x00000000,14872
3563,0x00000147,464,122,0x00000000,4183740
3564,0x0000017e,20,62,0x00000000,3248
3565,0x0000017e,20,62,0x00000000,1282
3566,0x0000017e,20,62,0x00000000,1569
3567,0x0000017e,20,62,0x00000000,2980
3568,0x0000017e,20,62,0x00000000,2483
3569,0x0000017e,20,62,0x00000000,2443
3570,0x0000017e,20,62,0x00000000,1013
3571,0x0000017e,20,62,0x00000000,2573
3572,0x0000017e,20,62,0x00000000,1937
3573,0x0000017e,20,62,0x00000000,2215
3574,0x0000017e,20,62,0x00000000,1510
3575,0x0000017e,20,62,0x00000000,2583
3576,0x0000017e,20,62,0x00000000,1808
3577,0x0000017e,20,62,0x00000000,1977
3578,0x0000017e,20,62,0x00000000,1589
3579,0x0000017e,20,62,0x00000000,1689
3580,0x0000017b,12,44,0x00000000,8444
3581,0x00000158,107,428,0x00000000,3235022
3582,0x00000165,14,10,0x00000000,3358
3583,0x00000165,14,10,0x00000000,3865
3584,0x00000145,12,10,0x00000000,95444401
3585,0x00000144,12,10,0x00000100,1898
3586,0x00000143,11,10,0x00000000,6536
3587,0x0000017a,22,83,0x00000000,1202
3588,0x0000017a,22,27,0x00000000,1768
3589,0x00000131,355,474,0x00000000,27617
3590,0x00000131,353,440,0x00000000,28959
3591,0x0000017b,12,44,0x00000000,2961
3592,0x00000168,84,338,0x00000000,80429
3593,0x00000176,59,48,0x00000000,4719
3594,0x00000151,41,29,0x00000000,3904
3595,0x00000147,464,122,0x00000000,3942250
3596,0x0000017e,20,62,0x00000000,1400
3597,0x0000017e,20,62,0x00000000,894
3598,0x0000017e,20,62,0x00000000,885
3599,0x0000017e,20,62,0x00000000,835
3600,0x0000017e,20,62,0x00000000,904
3601,0x0000017e,20,62,0x00000000,874
3602,0x0000017e,20,62,0x00000000,914
3603,0x0000017e,20,62,0x00000000,874
3604,0x0000017e,20,62,0x00000000,854
3605,0x0000017e,20,62,0x00000000,874
3606,0x0000017e,20,62,0x00000000,874
3607,0x0000017e,20,62,0x00000000,875
3608,0x0000017e,20,62,0x00000000,2802
3609,0x0000017e,20,62,0x00000000,1351
3610,0x0000017e,20,62,0x00000000,1281
3611,0x0000017e,20,62,0x00000000,1023
3612,0x0000017b,12,44,0x00000000,6348
3613,0x00000158,107,428,0x00000000,3926772
3614,0x00000165,14,10,0x00000000,5385
3615,0x00000165,14,10,0x00000000,2384
3616,0x00000145,12,10,0x00000000,97435572
3617,0x00000144,12,10,0x00000100,2563
3618,0x00000143,11,10,0x00000000,8205
3619,0x0000017a,22,83,0x00000000,1380
3620,0x0000017a,22,27,0x00000000,735
3621,0x00000131,355,474,0x00000000,31788
3622,0x00000131,353,440,0x00000000,35364
3623,0x0000017b,12,44,0x00000000,3943
3624,0x00000168,84,338,0x00000000,91398
3625,0x00000176,59,48,0x00000000,6238
3626,0x00000151,41,29,0x00000000,5017
3627,0x00000147,464,122,0x00000000,2563691
3628,0x0000017e,20,62,0x00000000,964
3629,0x0000017e,20,62,0x00000000,2275
3630,0x0000017e,20,62,0x00000000,1162
3631,0x0000017e,20,62,0x00000000,834
3632,0x0000017e,20,62,0x00000000,2106
3633,0x0000017e,20,62,0x00000000,954
3634,0x0000017e,20,62,0x00000000,855
3635,0x0000017e,20,62,0x00000000,1043
3636,0x0000017e,20,62,0x00000000,1996
3637,0x0000017e,20,62,0x00000000,1570
3638,0x0000017e,20,62,0x00000000,1520
3639,0x0000017e,20,62,0x00000000,1133
3640,0x0000017e,20,62,0x00000000,1431
3641,0x0000017e,20,62,0x00000000,1142
3642,0x0000017e,20,62,0x00000000,994
3643,0x0000017e,20,62,0x00000000,1708
3644,0x0000017b,12,44,0x00000000,6218
3645,0x00000158,107,428,0x00000000,3500622
3646,0x00000165,14,10,0x00000000,2752
3647,0x00000165,14,10,0x00000000,2196
3648,0x00000145,12,10,0x00000000,95850409
3649,0x00000144,12,10,0x00000100,1569
3650,0x00000143,11,10,0x00000000,7013
3651,0x0000017a,22,83,0x00000000,953
3652,0x0000017a,22,27,0x00000000,696
3653,0x00000131,355,474,0x00000000,38503
3654,0x00000131,353,440,0x00000000,23294
3655,0x0000017b,12,44,0x00000000,5434
3656,0x00000168,84,338,0x00000000,71065
3657,0x00000176,59,48,0x00000000,4182
3658,0x00000151,41,29,0x00000000,4232
3659,0x00000147,464,122,0x00000000,2473225
3660,0x0000017e,20,62,0x00000000,1122
3661,0x0000017e,20,62,0x00000000,943
3662,0x0000017e,20,62,0x00000000,884
3663,0x0000017e,20,62,0x00000000,2255
3664,0x0000017e,20,62,0x00000000,1490
3665,0x0000017e,20,62,0x00000000,1917
3666,0x0000017e,20,62,0x00000000,1182
3667,0x0000017e,20,62,0x00000000,854
3668,0x0000017e,20,62,0x00000000,1023
3669,0x0000017e,20,62,0x00000000,1132
3670,0x0000017e,20,62,0x00000000,983
3671,0x0000017e,20,62,0x00000000,934
3672,0x0000017e,20,62,0x00000000,1251
3673,0x0000017e,20,62,0x00000000,845
3674,0x0000017e,20,62,0x00000000,1172
3675,0x0000017e,20,62,0x00000000,874
3676,0x0000017b,12,44,0x00000000,4828
3677,0x00000158,107,428,0x00000000,2867002
3678,0x00000165,14,10,0x00000000,1918
3679,0x00000165,14,10,0x00000000,1669
3680,0x00000145,12,10,0x00000000,99155102
3681,0x00000144,12,10,0x00000100,2643
3682,0x00000143,11,10,0x00000000,8126
3683,0x0000017a,22,83,0x00000000,1083
3684,0x0000017a,22,27,0x00000000,1589
3685,0x00000131,355,474,0x00000000,35135
3686,0x00000131,353,440,0x00000000,19917
3687,0x0000017b,12,44,0x00000000,5205
3688,0x00000168,84,338,0x00000000,70658
3689,0x00000176,59,48,0x00000000,3785
3690,0x00000151,41,29,0x00000000,4083
3691,0x00000147,464,122,0x00000000,2750512
3692,0x0000017e,20,62,0x00000000,1828
3693,0x0000017e,20,62,0x00000000,2413
3694,0x0000017e,20,62,0x00000000,2285
3695,0x0000017e,20,62,0x00000000,1252
3696,0x0000017e,20,62,0x00000000,2304
3697,0x0000017e,20,62,0x00000000,1878
3698,0x0000017e,20,62,0x00000000,1986
3699,0x0000017e,20,62,0x00000000,1718
3700,0x0000017e,20,62,0x00000000,954
3701,0x0000017e,20,62,0x00000000,2156
3702,0x0000017e,20,62,0x00000000,1043
3703,0x0000017e,20,62,0x00000000,2037
3704,0x0000017e,20,62,0x00000000,1271
3705,0x0000017e,20,62,0x00000000,1182
3706,0x0000017e,20,62,0x00000000,1043
3707,0x0000017e,20,62,0x00000000,2155
3708,0x0000017b,12,44,0x00000000,5434
3709,0x00000158,107,428,0x00000000,3262755
3710,0x00000165,14,10,0x00000000,2722
3711,0x00000165,14,10,0x00000000,3924
3712,0x00000145,12,10,0x00000000,90740610
3713,0x00000144,12,10,0x00000100,1798
3714,0x00000143,11,10,0x00000000,7609
3715,0x0000017a,22,83,0x00000000,914
3716,0x0000017a,22,27,0x00000000,1778
3717,0x00000131,355,474,0x00000000,26106
3718,0x00000131,353,440,0x00000000,28977
3719,0x0000017b,12,44,0x00000000,3745
3720,0x00000168,84,338,0x00000000,92948
3721,0x00000176,59,48,0x00000000,4956
3722,0x00000151,41,29,0x00000000,7500
3723,0x00000147,464,122,0x00000000,2542769
3724,0x0000017e,20,62,0x00000000,1103
3725,0x0000017e,20,62,0x00000000,984
3726,0x0000017e,20,62,0x00000000,1331
3727,0x0000017e,20,62,0x00000000,994
3728,0x0000017e,20,62,0x00000000,864
3729,0x0000017e,20,62,0x00000000,1112
3730,0x0000017e,20,62,0x00000000,1004
3731,0x0000017e,20,62,0x00000000,983
3732,0x0000017e,20,62,0x00000000,1013
3733,0x0000017e,20,62,0x00000000,1152
3734,0x0000017e,20,62,0x00000000,1569
3735,0x0000017e,20,62,0x00000000,1292
3736,0x0000017e,20,62,0x00000000,2006
3737,0x0000017e,20,62,0x00000000,1023
3738,0x0000017e,20,62,0x00000000,934
3739,0x0000017e,20,62,0x00000000,1311
3740,0x0000017b,12,44,0x00000000,5781
3741,0x00000158,107,428,0x00000000,2432230
3742,0x00000165,14,10,0x00000000,1868
3743,0x00000165,14,10,0x00000000,1659
3744,0x00000145,12,10,0x00000000,96237599
3745,0x00000144,12,10,0x00000100,1550
3746,0x00000143,11,10,0x00000000,25450
3747,0x0000017a,22,83,0x00000000,1043
3748,0x0000017a,22,27,0x00000000,3010
3749,0x00000131,355,474,0x00000000,24933
3750,0x00000131,353,440,0x00000000,19957
3751,0x0000017b,12,44,0x00000000,6338
3752,0x00000168,84,338,0x00000000,66803
3753,0x00000176,59,48,0x00000000,8443
3754,0x00000151,41,29,0x00000000,7132
3755,0x00000147,464,122,0x00000000,2516501
3756,0x0000017e,20,62,0x00000000,2265
3757,0x0000017e,20,62,0x00000000,1142
3758,0x0000017e,20,62,0x00000000,1072
3759,0x0000017e,20,62,0x00000000,1093
3760,0x0000017e,20,62,0x00000000,973
3761,0x0000017e,20,62,0x00000000,1073
3762,0x0000017e,20,62,0x00000000,1003
3763,0x0000017e,20,62,0x00000000,1133
3764,0x0000017e,20,62,0x00000000,1341
3765,0x0000017e,20,62,0x00000000,993
3766,0x0000017e,20,62,0x00000000,3457
3767,0x0000017e,20,62,0x00000000,2653
3768,0x0000017e,20,62,0x00000000,2424
3769,0x0000017e,20,62,0x00000000,1599
3770,0x0000017e,20,62,0x00000000,1400
3771,0x0000017e,20,62,0x00000000,1003
3772,0x0000017b,12,44,0x00000000,7778
3773,0x00000158,107,428,0x00000000,3426937
3774,0x00000165,14,10,0x00000000,3060
3775,0x00000165,14,10,0x00000000,2344
3776,0x00000145,12,10,0x00000000,96396230
3777,0x00000144,12,10,0x00000100,1729
3778,0x00000143,11,10,0x00000000,8980
3779,0x0000017a,22,83,0x00000000,1778
3780,0x0000017a,22,27,0x00000000,943
3781,0x00000131,355,474,0x00000000,26433
3782,0x00000131,353,440,0x00000000,23811
3783,0x0000017b,12,44,0x00000000,7003
3784,0x00000168,84,338,0x00000000,89502
3785,0x00000176,59,48,0x00000000,8662
3786,0x00000151,41,29,0x00000000,8464
3787,0x00000147,464,122,0x00000000,3189276
3788,0x0000017e,20,62,0x00000000,1321
3789,0x0000017e,20,62,0x00000000,2076
3790,0x0000017e,20,62,0x00000000,874
3791,0x0000017e,20,62,0x00000000,923
3792,0x0000017e,20,62,0x00000000,993
3793,0x0000017e,20,62,0x00000000,954
3794,0x0000017e,20,62,0x00000000,1163
3795,0x0000017e,20,62,0x00000000,1152
3796,0x0000017e,20,62,0x00000000,1003
3797,0x0000017e,20,62,0x00000000,1093
3798,0x0000017e,20,62,0x00000000,993
3799,0x0000017e,20,62,0x00000000,1420
3800,0x0000017e,20,62,0x00000000,1689
3801,0x0000017e,20,62,0x00000000,983
3802,0x0000017e,20,62,0x00000000,874
3803,0x0000017e,20,62,0x00000000,1887
3804,0x0000017b,12,44,0x00000000,6198
3805,0x00000158,107,428,0x00000000,2650162
3806,0x00000165,14,10,0x00000000,2354
3807,0x00000165,14,10,0x00000000,2782
3808,0x00000145,12,10,0x00000000,105275662
3809,0x00000144,12,10,0x00000100,1798
3810,0x00000143,11,10,0x00000000,7371
3811,0x0000017a,22,83,0x00000000,984
3812,0x0000017a,22,27,0x00000000,904
3813,0x00000131,355,474,0x00000000,26910
3814,0x00000131,353,440,0x00000000,22033
3815,0x0000017b,12,44,0x00000000,5493
3816,0x00000168,84,338,0x00000000,96792
3817,0x00000176,59,48,0x00000000,5533
3818,0x00000151,41,29,0x00000000,7559
3819,0x00000147,464,122,0x00000000,2515264
3820,0x0000017e,20,62,0x00000000,2046
3821,0x0000017e,20,62,0x00000000,1261
3822,0x0000017e,20,62,0x00000000,1152
3823,0x0000017e,20,62,0x00000000,1759
3824,0x0000017e,20,62,0x00000000,914
3825,0x0000017e,20,62,0x00000000,994
3826,0x0000017e,20,62,0x00000000,2275
3827,0x0000017e,20,62,0x00000000,1013
3828,0x0000017e,20,62,0x00000000,884
3829,0x0000017e,20,62,0x00000000,894
3830,0x0000017e,20,62,0x00000000,904
3831,0x0000017e,20,62,0x00000000,1093
3832,0x0000017e,20,62,0x00000000,1152
3833,0x0000017e,20,62,0x00000000,1063
3834,0x0000017e,20,62,0x00000000,994
3835,0x0000017e,20,62,0x00000000,2186
3836,0x0000017b,12,44,0x00000000,7947
3837,0x00000158,107,428,0x00000000,3457761
3838,0x00000165,14,10,0x00000000,3625
3839,0x00000165,14,10,0x00000000,2424
3840,0x00000145,12,10,0x00000000,98393724
3841,0x00000144,12,10,0x00000100,1718
3842,0x00000143,11,10,0x00000000,7777
3843,0x0000017a,22,83,0x00000000,983
3844,0x0000017a,22,27,0x00000000,1013
3845,0x00000131,355,474,0x00000000,23501
3846,0x00000131,353,440,0x00000000,24305
3847,0x0000017b,12,44,0x00000000,3288
3848,0x00000168,84,338,0x00000000,62786
3849,0x00000176,59,48,0x00000000,4341
3850,0x00000151,41,29,0x00000000,4997
3851,0x00000147,464,122,0x00000000,2739850
3852,0x0000017e,20,62,0x00000000,1082
3853,0x0000017e,20,62,0x00000000,1172
3854,0x0000017e,20,62,0x00000000,1221
3855,0x0000017e,20,62,0x00000000,1112
3856,0x0000017e,20,62,0x00000000,1003
3857,0x0000017e,20,62,0x00000000,1579
3858,0x0000017e,20,62,0x00000000,1043
3859,0x0000017e,20,62,0x00000000,1182
3860,0x0000017e,20,62,0x00000000,1152
3861,0x0000017e,20,62,0x00000000,1192
3862,0x0000017e,20,62,0x00000000,1024
3863,0x0000017e,20,62,0x00000000,884
3864,0x0000017e,20,62,0x00000000,1113
3865,0x0000017e,20,62,0x00000000,1391
3866,0x0000017e,20,62,0x00000000,983
3867,0x0000017e,20,62,0x00000000,1461
3868,0x0000017b,12,44,0x00000000,6625
3869,0x00000158,107,428,0x00000000,2890820
3870,0x00000165,14,10,0x00000000,1907
3871,0x00000165,14,10,0x00000000,3616
3872,0x00000145,12,10,0x00000000,91276257
3873,0x00000144,12,10,0x00000100,1242
3874,0x00000143,11,10,0x00000000,5056
3875,0x0000017a,22,83,0x00000000,735
3876,0x0000017a,22,27,0x00000000,2165
3877,0x00000131,355,474,0x00000000,29223
3878,0x00000131,353,440,0x00000000,18932
3879,0x0000017b,12,44,0x00000000,2632
3880,0x00000168,84,338,0x00000000,64325
3881,0x00000176,59,48,0x00000000,4549
3882,0x00000151,41,29,0x00000000,6119
3883,0x00000147,464,122,0x00000000,2482836
3884,0x0000017e,20,62,0x00000000,1828
3885,0x0000017e,20,62,0x00000000,1470
3886,0x0000017e,20,62,0x00000000,1282
3887,0x0000017e,20,62,0x00000000,1212
3888,0x0000017e,20,62,0x00000000,993
3889,0x0000017e,20,62,0x00000000,1580
3890,0x0000017e,20,62,0x00000000,2036
3891,0x0000017e,20,62,0x00000000,1500
3892,0x0000017e,20,62,0x00000000,944
3893,0x0000017e,20,62,0x00000000,1659
3894,0x0000017e,20,62,0x00000000,844
3895,0x0000017e,20,62,0x00000000,1192
3896,0x0000017e,20,62,0x00000000,884
3897,0x0000017e,20,62,0x00000000,923
3898,0x0000017e,20,62,0x00000000,3258
3899,0x0000017e,20,62,0x00000000,3168
3900,0x0000017b,12,44,0x00000000,7141
3901,0x00000158,107,428,0x00000000,2612051
3902,0x00000165,14,10,0x00000000,4689
3903,0x00000165,14,10,0x00000000,2563
3904,0x00000145,12,10,0x00000000,81029715
3905,0x00000144,12,10,0x00000100,1957
3906,0x00000143,11,10,0x00000000,7807
3907,0x0000017a,22,83,0x00000000,2066
3908,0x0000017a,22,27,0x00000000,735
3909,0x00000131,355,474,0x00000000,24842
3910,0x00000131,353,440,0x00000000,27663
3911,0x0000017b,12,44,0x00000000,3357
3912,0x00000168,84,338,0x00000000,68884
3913,0x00000176,59,48,0x00000000,4609
3914,0x00000151,41,29,0x00000000,6814
3915,0x00000147,464,122,0x00000000,2565112
3916,0x0000017e,20,62,0x00000000,2304
3917,0x0000017e,20,62,0x00000000,1659
3918,0x0000017e,20,62,0x00000000,2403
3919,0x0000017e,20,62,0x00000000,1003
3920,0x0000017e,20,62,0x00000000,1987
3921,0x0000017e,20,62,0x00000000,2354
3922,0x0000017e,20,62,0x00000000,2413
3923,0x0000017e,20,62,0x00000000,954
3924,0x0000017e,20,62,0x00000000,1232
3925,0x0000017e,20,62,0x00000000,1222
3926,0x0000017e,20,62,0x00000000,824
3927,0x0000017e,20,62,0x00000000,973
3928,0x0000017e,20,62,0x00000000,1549
3929,0x0000017e,20,62,0x00000000,1073
3930,0x0000017e,20,62,0x00000000,1718
3931,0x0000017e,20,62,0x00000000,1212
3932,0x0000017b,12,44,0x00000000,5930
3933,0x00000158,107,428,0x00000000,2371731
3934,0x00000165,14,10,0x00000000,2076
3935,0x00000165,14,10,0x00000000,3646
3936,0x00000145,12,10,0x00000000,117235392
3937,0x00000144,12,10,0x00000100,1292
3938,0x00000143,11,10,0x00000000,5314
3939,0x0000017a,22,83,0x00000000,993
3940,0x0000017a,22,27,0x00000000,755
3941,0x00000131,355,474,0x00000000,23491
3942,0x00000131,353,440,0x00000000,19279
3943,0x0000017b,12,44,0x00000000,2762
3944,0x00000168,84,338,0x00000000,65309
3945,0x00000176,59,48,0x00000000,4042
3946,0x00000151,41,29,0x00000000,3348
3947,0x00000147,464,122,0x00000000,2493170
3948,0x0000017e,20,62,0x00000000,1202
3949,0x0000017e,20,62,0x00000000,904
3950,0x0000017e,20,62,0x00000000,844
3951,0x0000017e,20,62,0x00000000,805
3952,0x0000017e,20,62,0x00000000,2374
3953,0x0000017e,20,62,0x00000000,1351
3954,0x0000017e,20,62,0x00000000,1252
3955,0x0000017e,20,62,0x00000000,1083
3956,0x0000017e,20,62,0x00000000,1788
3957,0x0000017e,20,62,0x00000000,1052
3958,0x0000017e,20,62,0x00000000,1092
3959,0x0000017e,20,62,0x00000000,884
3960,0x0000017e,20,62,0x00000000,854
3961,0x0000017e,20,62,0x00000000,1232
