server_seq,command_code,request_bytes,response_bytes,response_code,internal_ns
3342,0x0000017e,20,62,0x00000000,853
3343,0x0000017e,20,62,0x00000000,854
3344,0x0000017e,20,62,0x00000000,844
3345,0x0000017e,20,62,0x00000000,854
3346,0x0000017e,20,62,0x00000000,1966
3347,0x0000017e,20,62,0x00000000,954
3348,0x0000017e,20,62,0x00000000,993
3349,0x0000017e,20,62,0x00000000,1350
3350,0x0000017e,20,62,0x00000000,1767
3351,0x0000017e,20,62,0x00000000,2472
3352,0x0000017e,20,62,0x00000000,1678
3353,0x0000017e,20,62,0x00000000,1082
3354,0x0000017e,20,62,0x00000000,1341
3355,0x0000017e,20,62,0x00000000,1141
3356,0x0000017b,12,44,0x00000000,5471
3357,0x00000158,105,3479,0x00000000,498050
3358,0x00000165,14,10,0x00000000,3863
3359,0x00000165,14,10,0x00000000,2909
3360,0x00000145,12,10,0x00000000,78552142
3361,0x00000144,12,10,0x00000100,1127
3362,0x00000143,11,10,0x00000000,4679
3363,0x0000017a,22,83,0x00000000,741
3364,0x0000017a,22,27,0x00000000,640
3365,0x00000131,89,1392,0x00000000,24929
3366,0x00000131,88,2127,0x00000000,23731
3367,0x0000017b,12,44,0x00000000,6324
3368,0x00000168,84,1170,0x00000000,66362
3369,0x00000176,59,48,0x00000000,3735
3370,0x00000151,41,29,0x00000000,3299
3371,0x00000147,1296,122,0x00000000,89160
3372,0x0000017e,20,62,0x00000000,1299
3373,0x0000017e,20,62,0x00000000,1258
3374,0x0000017e,20,62,0x00000000,863
3375,0x0000017e,20,62,0x00000000,853
3376,0x0000017e,20,62,0x00000000,842
3377,0x0000017e,20,62,0x00000000,954
3378,0x0000017e,20,62,0x00000000,883
3379,0x0000017e,20,62,0x00000000,843
3380,0x0000017e,20,62,0x00000000,933
3381,0x0000017e,20,62,0x00000000,965
3382,0x0000017e,20,62,0x00000000,954
3383,0x0000017e,20,62,0x00000000,883
3384,0x0000017e,20,62,0x00000000,832
3385,0x0000017e,20,62,0x00000000,863
3386,0x0000017e,20,62,0x00000000,894
3387,0x0000017e,20,62,0x00000000,863
3388,0x0000017b,12,44,0x00000000,7410
3389,0x00000158,105,3479,0x00000000,582929
3390,0x00000165,14,10,0x00000000,3259
3391,0x00000165,14,10,0x00000000,3502
3392,0x00000145,12,10,0x00000000,83672111
3393,0x00000144,12,10,0x00000100,1391
3394,0x00000143,11,10,0x00000000,5715
3395,0x0000017a,22,83,0x00000000,883
3396,0x0000017a,22,27,0x00000000,639
3397,0x00000131,89,1392,0x00000000,25375
3398,0x00000131,88,2127,0x00000000,23965
3399,0x0000017b,12,44,0x00000000,2497
3400,0x00000168,84,1170,0x00000000,60414
3401,0x00000176,59,48,0x00000000,3949
3402,0x00000151,41,29,0x00000000,3197
3403,0x00000147,1296,122,0x00000000,107623
3404,0x0000017e,20,62,0x00000000,1278
3405,0x0000017e,20,62,0x00000000,792
3406,0x0000017e,20,62,0x00000000,974
3407,0x0000017e,20,62,0x00000000,863
3408,0x0000017e,20,62,0x00000000,812
3409,0x0000017e,20,62,0x00000000,852
3410,0x0000017e,20,62,0x00000000,873
3411,0x0000017e,20,62,0x00000000,883
3412,0x0000017e,20,62,0x00000000,853
3413,0x0000017e,20,62,0x00000000,883
3414,0x0000017e,20,62,0x00000000,873
3415,0x0000017e,20,62,0x00000000,934
3416,0x0000017e,20,62,0x00000000,853
3417,0x0000017e,20,62,0x00000000,862
3418,0x0000017e,20,62,0x00000000,833
3419,0x0000017e,20,62,0x00000000,842
3420,0x0000017b,12,44,0x00000000,5359
3421,0x00000158,105,3479,0x00000000,716395
3422,0x00000165,14,10,0x00000000,2040
3423,0x00000165,14,10,0x00000000,2203
3424,0x00000145,12,10,0x00000000,77009713
3425,0x00000144,12,10,0x00000100,1136
3426,0x00000143,11,10,0x00000000,5096
3427,0x0000017a,22,83,0x00000000,1959
3428,0x0000017a,22,27,0x00000000,1056
3429,0x00000131,89,1392,0x00000000,25559
3430,0x00000131,88,2127,0x00000000,29994
3431,0x0000017b,12,44,0x00000000,3116
3432,0x00000168,84,1170,0x00000000,113135
3433,0x00000176,59,48,0x00000000,3826
3434,0x00000151,41,29,0x00000000,3593
3435,0x00000147,1296,122,0x00000000,95179
3436,0x0000017e,20,62,0x00000000,1878
3437,0x0000017e,20,62,0x00000000,2192
3438,0x0000017e,20,62,0x00000000,1076
3439,0x0000017e,20,62,0x00000000,985
3440,0x0000017e,20,62,0x00000000,1177
3441,0x0000017e,20,62,0x00000000,1432
3442,0x0000017e,20,62,0x00000000,1330
3443,0x0000017e,20,62,0x00000000,872
3444,0x0000017e,20,62,0x00000000,1258
3445,0x0000017e,20,62,0x00000000,965
3446,0x0000017e,20,62,0x00000000,934
3447,0x0000017e,20,62,0x00000000,894
3448,0x0000017e,20,62,0x00000000,822
3449,0x0000017e,20,62,0x00000000,853
3450,0x0000017e,20,62,0x00000000,751
3451,0x0000017e,20,62,0x00000000,791
3452,0x0000017b,12,44,0x00000000,5208
3453,0x00000158,105,3479,0x00000000,267033
3454,0x00000165,14,10,0x00000000,1887
3455,0x00000165,14,10,0x00000000,1725
3456,0x00000145,12,10,0x00000000,83883227
3457,0x00000144,12,10,0x00000100,1076
3458,0x00000143,11,10,0x00000000,4192
3459,0x0000017a,22,83,0x00000000,782
3460,0x0000017a,22,27,0x00000000,731
3461,0x00000131,89,1392,0x00000000,39393
3462,0x00000131,88,2127,0x00000000,23264
3463,0x0000017b,12,44,0x00000000,2568
3464,0x00000168,84,1170,0x00000000,60547
3465,0x00000176,59,48,0x00000000,3583
3466,0x00000151,41,29,0x00000000,3177
3467,0x00000147,1296,122,0x00000000,135404
3468,0x0000017e,20,62,0x00000000,954
3469,0x0000017e,20,62,0x00000000,843
3470,0x0000017e,20,62,0x00000000,903
3471,0x0000017e,20,62,0x00000000,1015
3472,0x0000017e,20,62,0x00000000,853
3473,0x0000017e,20,62,0x00000000,791
3474,0x0000017e,20,62,0x00000000,852
3475,0x0000017e,20,62,0x00000000,852
3476,0x0000017e,20,62,0x00000000,893
3477,0x0000017e,20,62,0x00000000,863
3478,0x0000017e,20,62,0x00000000,852
3479,0x0000017e,20,62,0x00000000,884
3480,0x0000017e,20,62,0x00000000,842
3481,0x0000017e,20,62,0x00000000,853
3482,0x0000017e,20,62,0x00000000,863
3483,0x0000017e,20,62,0x00000000,873
3484,0x0000017b,12,44,0x00000000,4456
3485,0x00000158,105,3479,0x00000000,416637
3486,0x00000165,14,10,0x00000000,2405
3487,0x00000165,14,10,0x00000000,2183
3488,0x00000145,12,10,0x00000000,76509467
3489,0x00000144,12,10,0x00000100,1117
3490,0x00000143,11,10,0x00000000,4324
3491,0x0000017a,22,83,0x00000000,782
3492,0x0000017a,22,27,0x00000000,680
3493,0x00000131,89,1392,0x00000000,25224
3494,0x00000131,88,2127,0x00000000,23457
3495,0x0000017b,12,44,0x00000000,2659
3496,0x00000168,84,1170,0x00000000,78675
3497,0x00000176,59,48,0x00000000,3613
3498,0x00000151,41,29,0x00000000,7460
3499,0x00000147,1296,122,0x00000000,89312
3500,0x0000017e,20,62,0x00000000,944
3501,0x0000017e,20,62,0x00000000,1371
3502,0x0000017e,20,62,0x00000000,1218
3503,0x0000017e,20,62,0x00000000,843
3504,0x0000017e,20,62,0x00000000,863
3505,0x0000017e,20,62,0x00000000,954
3506,0x0000017e,20,62,0x00000000,1066
3507,0x0000017e,20,62,0x00000000,974
3508,0x0000017e,20,62,0x00000000,1989
3509,0x0000017e,20,62,0x00000000,1492
3510,0x0000017e,20,62,0x00000000,934
3511,0x0000017e,20,62,0x00000000,862
3512,0x0000017e,20,62,0x00000000,873
3513,0x0000017e,20,62,0x00000000,883
3514,0x0000017e,20,62,0x00000000,863
3515,0x0000017e,20,62,0x00000000,853
3516,0x0000017b,12,44,0x00000000,5086
3517,0x00000158,105,3479,0x00000000,784442
3518,0x00000165,14,10,0x00000000,2446
3519,0x00000165,14,10,0x00000000,1806
3520,0x00000145,12,10,0x00000000,77545653
3521,0x00000144,12,10,0x00000100,1076
3522,0x00000143,11,10,0x00000000,5694
3523,0x0000017a,22,83,0x00000000,914
3524,0x0000017a,22,27,0x00000000,2101
3525,0x00000131,89,1392,0x00000000,28218
3526,0x00000131,88,2127,0x00000000,23163
3527,0x0000017b,12,44,0x00000000,2944
3528,0x00000168,84,1170,0x00000000,61663
3529,0x00000176,59,48,0x00000000,3806
3530,0x00000151,41,29,0x00000000,3309
3531,0x00000147,1296,122,0x00000000,136825
3532,0x0000017e,20,62,0x00000000,1137
3533,0x0000017e,20,62,0x00000000,2152
3534,0x0000017e,20,62,0x00000000,843
3535,0x0000017e,20,62,0x00000000,934
3536,0x0000017e,20,62,0x00000000,1218
3537,0x0000017e,20,62,0x00000000,1015
3538,0x0000017e,20,62,0x00000000,1076
3539,0x0000017e,20,62,0x00000000,1096
3540,0x0000017e,20,62,0x00000000,1299
3541,0x0000017e,20,62,0x00000000,1005
3542,0x0000017e,20,62,0x00000000,1461
3543,0x0000017e,20,62,0x00000000,1279
3544,0x0000017e,20,62,0x00000000,873
3545,0x0000017e,20,62,0x00000000,883
3546,0x0000017e,20,62,0x00000000,883
3547,0x0000017e,20,62,0x00000000,893
3548,0x0000017b,12,44,0x00000000,5237
3549,0x00000158,105,3479,0x00000000,329650
3550,0x00000165,14,10,0x00000000,2081
3551,0x00000165,14,10,0x00000000,2254
3552,0x00000145,12,10,0x00000000,78242734
3553,0x00000144,12,10,0x00000100,1106
3554,0x00000143,11,10,0x00000000,5085
3555,0x0000017a,22,83,0x00000000,751
3556,0x0000017a,22,27,0x00000000,690
3557,0x00000131,89,1392,0x00000000,24279
3558,0x00000131,88,2127,0x00000000,23599
3559,0x0000017b,12,44,0x00000000,2507
3560,0x00000168,84,1170,0x00000000,60475
3561,0x00000176,59,48,0x00000000,3999
3562,0x00000151,41,29,0x00000000,3492
3563,0x00000147,1296,122,0x00000000,92225
3564,0x0000017e,20,62,0x00000000,1644
3565,0x0000017e,20,62,0x00000000,1066
3566,0x0000017e,20,62,0x00000000,863
3567,0x0000017e,20,62,0x00000000,862
3568,0x0000017e,20,62,0x00000000,863
3569,0x0000017e,20,62,0x00000000,853
3570,0x0000017e,20,62,0x00000000,873
3571,0x0000017e,20,62,0x00000000,872
3572,0x0000017e,20,62,0x00000000,853
3573,0x0000017e,20,62,0x00000000,873
3574,0x0000017e,20,62,0x00000000,873
3575,0x0000017e,20,62,0x00000000,883
3576,0x0000017e,20,62,0x00000000,873
3577,0x0000017e,20,62,0x00000000,883
3578,0x0000017e,20,62,0x00000000,842
3579,0x0000017e,20,62,0x00000000,822
3580,0x0000017b,12,44,0x00000000,4608
3581,0x00000158,105,3479,0x00000000,438440
3582,0x00000165,14,10,0x00000000,1928
3583,0x00000165,14,10,0x00000000,1837
3584,0x00000145,12,10,0x00000000,84299672
3585,0x00000144,12,10,0x00000100,1116
3586,0x00000143,11,10,0x00000000,5410
3587,0x0000017a,22,83,0x00000000,761
3588,0x0000017a,22,27,0x00000000,650
3589,0x00000131,89,1392,0x00000000,25214
3590,0x00000131,88,2127,0x00000000,24025
3591,0x0000017b,12,44,0x00000000,2680
3592,0x00000168,84,1170,0x00000000,62211
3593,0x00000176,59,48,0x00000000,3552
3594,0x00000151,41,29,0x00000000,3167
3595,0x00000147,1296,122,0x00000000,109562
3596,0x0000017e,20,62,0x00000000,1147
3597,0x0000017e,20,62,0x00000000,863
3598,0x0000017e,20,62,0x00000000,863
3599,0x0000017e,20,62,0x00000000,883
3600,0x0000017e,20,62,0x00000000,863
3601,0x0000017e,20,62,0x00000000,873
3602,0x0000017e,20,62,0x00000000,853
3603,0x0000017e,20,62,0x00000000,873
3604,0x0000017e,20,62,0x00000000,883
3605,0x0000017e,20,62,0x00000000,1147
3606,0x0000017e,20,62,0x00000000,862
3607,0x0000017e,20,62,0x00000000,883
3608,0x0000017e,20,62,0x00000000,2000
3609,0x0000017e,20,62,0x00000000,1340
3610,0x0000017e,20,62,0x00000000,884
3611,0x0000017e,20,62,0x00000000,842
3612,0x0000017b,12,44,0x00000000,5116
3613,0x00000158,105,3479,0x00000000,235506
3614,0x00000165,14,10,0x00000000,3908
3615,0x00000165,14,10,0x00000000,1980
3616,0x00000145,12,10,0x00000000,77827731
3617,0x00000144,12,10,0x00000100,2010
3618,0x00000143,11,10,0x00000000,7612
3619,0x0000017a,22,83,0x00000000,1482
3620,0x0000017a,22,27,0x00000000,629
3621,0x00000131,89,1392,0x00000000,27010
3622,0x00000131,88,2127,0x00000000,23396
3623,0x0000017b,12,44,0x00000000,2985
3624,0x00000168,84,1170,0x00000000,64779
3625,0x00000176,59,48,0x00000000,3643
3626,0x00000151,41,29,0x00000000,3431
3627,0x00000147,1296,122,0x00000000,90003
3628,0x0000017e,20,62,0x00000000,924
3629,0x0000017e,20,62,0x00000000,873
3630,0x0000017e,20,62,0x00000000,873
3631,0x0000017e,20,62,0x00000000,853
3632,0x0000017e,20,62,0x00000000,853
3633,0x0000017e,20,62,0x00000000,853
3634,0x0000017e,20,62,0x00000000,894
3635,0x0000017e,20,62,0x00000000,863
3636,0x0000017e,20,62,0x00000000,863
3637,0x0000017e,20,62,0x00000000,1086
3638,0x0000017e,20,62,0x00000000,873
3639,0x0000017e,20,62,0x00000000,873
3640,0x0000017e,20,62,0x00000000,873
3641,0x0000017e,20,62,0x00000000,873
3642,0x0000017e,20,62,0x00000000,883
3643,0x0000017e,20,62,0x00000000,832
3644,0x0000017b,12,44,0x00000000,3745
3645,0x00000158,105,3479,0x00000000,324605
3646,0x00000165,14,10,0x00000000,1716
3647,0x00000165,14,10,0x00000000,1634
3648,0x00000145,12,10,0x00000000,83000724
3649,0x00000144,12,10,0x00000100,1326
3650,0x00000143,11,10,0x00000000,4970
3651,0x0000017a,22,83,0x00000000,2267
3652,0x0000017a,22,27,0x00000000,1104
3653,0x00000131,89,1392,0x00000000,26824
3654,0x00000131,88,2127,0x00000000,23980
3655,0x0000017b,12,44,0x00000000,3189
3656,0x00000168,84,1170,0x00000000,61920
3657,0x00000176,59,48,0x00000000,3907
3658,0x00000151,41,29,0x00000000,3371
3659,0x00000147,1296,122,0x00000000,91619
3660,0x0000017e,20,62,0x00000000,1326
3661,0x0000017e,20,62,0x00000000,860
3662,0x0000017e,20,62,0x00000000,2642
3663,0x0000017e,20,62,0x00000000,941
3664,0x0000017e,20,62,0x00000000,870
3665,0x0000017e,20,62,0x00000000,851
3666,0x0000017e,20,62,0x00000000,851
3667,0x0000017e,20,62,0x00000000,890
3668,0x0000017e,20,62,0x00000000,860
3669,0x0000017e,20,62,0x00000000,860
3670,0x0000017e,20,62,0x00000000,840
3671,0x0000017e,20,62,0x00000000,850
3672,0x0000017e,20,62,0x00000000,861
3673,0x0000017e,20,62,0x00000000,881
3674,0x0000017e,20,62,0x00000000,860
3675,0x0000017e,20,62,0x00000000,870
3676,0x0000017b,12,44,0x00000000,3300
3677,0x00000158,105,3479,0x00000000,452041
3678,0x00000165,14,10,0x00000000,1822
3679,0x00000165,14,10,0x00000000,1600
3680,0x00000145,12,10,0x00000000,76420608
3681,0x00000144,12,10,0x00000100,1407
3682,0x00000143,11,10,0x00000000,4494
3683,0x0000017a,22,83,0x00000000,800
3684,0x0000017a,22,27,0x00000000,911
3685,0x00000131,89,1392,0x00000000,25053
3686,0x00000131,88,2127,0x00000000,24031
3687,0x0000017b,12,44,0x00000000,2612
3688,0x00000168,84,1170,0x00000000,60675
3689,0x00000176,59,48,0x00000000,4120
3690,0x00000151,41,29,0x00000000,3270
3691,0x00000147,1296,122,0x00000000,89260
3692,0x0000017e,20,62,0x00000000,971
3693,0x0000017e,20,62,0x00000000,2784
3694,0x0000017e,20,62,0x00000000,1974
3695,0x0000017e,20,62,0x00000000,961
3696,0x0000017e,20,62,0x00000000,1194
3697,0x0000017e,20,62,0x00000000,921
3698,0x0000017e,20,62,0x00000000,851
3699,0x0000017e,20,62,0x00000000,881
3700,0x0000017e,20,62,0x00000000,1073
3701,0x0000017e,20,62,0x00000000,850
3702,0x0000017e,20,62,0x00000000,891
3703,0x0000017e,20,62,0x00000000,941
3704,0x0000017e,20,62,0x00000000,912
3705,0x0000017e,20,62,0x00000000,850
3706,0x0000017e,20,62,0x00000000,890
3707,0x0000017e,20,62,0x00000000,819
3708,0x0000017b,12,44,0x00000000,5405
3709,0x00000158,105,3479,0x00000000,259866
3710,0x00000165,14,10,0x00000000,1772
3711,0x00000165,14,10,0x00000000,1620
3712,0x00000145,12,10,0x00000000,83294123
3713,0x00000144,12,10,0x00000100,1185
3714,0x00000143,11,10,0x00000000,4626
3715,0x0000017a,22,83,0x00000000,759
3716,0x0000017a,22,27,0x00000000,658
3717,0x00000131,89,1392,0x00000000,24467
3718,0x00000131,88,2127,0x00000000,23423
3719,0x0000017b,12,44,0x00000000,2389
3720,0x00000168,84,1170,0x00000000,60998
3721,0x00000176,59,48,0x00000000,3472
3722,0x00000151,41,29,0x00000000,3159
3723,0x00000147,1296,122,0x00000000,105527
3724,0x0000017e,20,62,0x00000000,1043
3725,0x0000017e,20,62,0x00000000,840
3726,0x0000017e,20,62,0x00000000,870
3727,0x0000017e,20,62,0x00000000,840
3728,0x0000017e,20,62,0x00000000,851
3729,0x0000017e,20,62,0x00000000,871
3730,0x0000017e,20,62,0x00000000,2086
3731,0x0000017e,20,62,0x00000000,1195
3732,0x0000017e,20,62,0x00000000,850
3733,0x0000017e,20,62,0x00000000,870
3734,0x0000017e,20,62,0x00000000,850
3735,0x0000017e,20,62,0x00000000,1154
3736,0x0000017e,20,62,0x00000000,881
3737,0x0000017e,20,62,0x00000000,3077
3738,0x0000017e,20,62,0x00000000,962
3739,0x0000017e,20,62,0x00000000,2723
3740,0x0000017b,12,44,0x00000000,5244
3741,0x00000158,105,3479,0x00000000,460747
3742,0x00000165,14,10,0x00000000,1710
3743,0x00000165,14,10,0x00000000,1620
3744,0x00000145,12,10,0x00000000,79924873
3745,0x00000144,12,10,0x00000100,1306
3746,0x00000143,11,10,0x00000000,5921
3747,0x0000017a,22,83,0x00000000,738
3748,0x0000017a,22,27,0x00000000,668
3749,0x00000131,89,1392,0x00000000,25863
3750,0x00000131,88,2127,0x00000000,23110
3751,0x0000017b,12,44,0x00000000,2753
3752,0x00000168,84,1170,0x00000000,60320
3753,0x00000176,59,48,0x00000000,3563
3754,0x00000151,41,29,0x00000000,3675
3755,0x00000147,1296,122,0x00000000,96731
3756,0x0000017e,20,62,0x00000000,1154
3757,0x0000017e,20,62,0x00000000,1225
3758,0x0000017e,20,62,0x00000000,1002
3759,0x0000017e,20,62,0x00000000,840
3760,0x0000017e,20,62,0x00000000,871
3761,0x0000017e,20,62,0x00000000,830
3762,0x0000017e,20,62,0x00000000,860
3763,0x0000017e,20,62,0x00000000,830
3764,0x0000017e,20,62,0x00000000,830
3765,0x0000017e,20,62,0x00000000,860
3766,0x0000017e,20,62,0x00000000,830
3767,0x0000017e,20,62,0x00000000,890
3768,0x0000017e,20,62,0x00000000,932
3769,0x0000017e,20,62,0x00000000,861
3770,0x0000017e,20,62,0x00000000,880
3771,0x0000017e,20,62,0x00000000,861
3772,0x0000017b,12,44,0x00000000,4768
3773,0x00000158,105,3479,0x00000000,231644
3774,0x00000165,14,10,0x00000000,1731
3775,0x00000165,14,10,0x00000000,1610
3776,0x00000145,12,10,0x00000000,82020701
3777,0x00000144,12,10,0x00000100,1458
3778,0x00000143,11,10,0x00000000,5294
3779,0x0000017a,22,83,0x00000000,871
3780,0x0000017a,22,27,0x00000000,658
3781,0x00000131,89,1392,0x00000000,24831
3782,0x00000131,88,2127,0x00000000,23312
3783,0x0000017b,12,44,0x00000000,3674
3784,0x00000168,84,1170,0x00000000,62730
3785,0x00000176,59,48,0x00000000,4130
3786,0x00000151,41,29,0x00000000,3735
3787,0x00000147,1296,122,0x00000000,91943
3788,0x0000017e,20,62,0x00000000,1033
3789,0x0000017e,20,62,0x00000000,861
3790,0x0000017e,20,62,0x00000000,881
3791,0x0000017e,20,62,0x00000000,880
3792,0x0000017e,20,62,0x00000000,880
3793,0x0000017e,20,62,0x00000000,871
3794,0x0000017e,20,62,0x00000000,851
3795,0x0000017e,20,62,0x00000000,870
3796,0x0000017e,20,62,0x00000000,860
3797,0x0000017e,20,62,0x00000000,860
3798,0x0000017e,20,62,0x00000000,871
3799,0x0000017e,20,62,0x00000000,870
3800,0x0000017e,20,62,0x00000000,881
3801,0x0000017e,20,62,0x00000000,891
3802,0x0000017e,20,62,0x00000000,871
3803,0x0000017e,20,62,0x00000000,880
3804,0x0000017b,12,44,0x00000000,4889
3805,0x00000158,105,3479,0x00000000,464694
3806,0x00000165,14,10,0x00000000,1741
3807,0x00000165,14,10,0x00000000,1660
3808,0x00000145,12,10,0x00000000,77407817
3809,0x00000144,12,10,0x00000100,1296
3810,0x00000143,11,10,0x00000000,5648
3811,0x0000017a,22,83,0x00000000,729
3812,0x0000017a,22,27,0x00000000,689
3813,0x00000131,89,1392,0x00000000,24588
3814,0x00000131,88,2127,0x00000000,23534
3815,0x0000017b,12,44,0x00000000,2693
3816,0x00000168,84,1170,0x00000000,60938
3817,0x00000176,59,48,0x00000000,4444
3818,0x00000151,41,29,0x00000000,3249
3819,0x00000147,1296,122,0x00000000,147111
3820,0x0000017e,20,62,0x00000000,961
3821,0x0000017e,20,62,0x00000000,992
3822,0x0000017e,20,62,0x00000000,860
3823,0x0000017e,20,62,0x00000000,860
3824,0x0000017e,20,62,0x00000000,860
3825,0x0000017e,20,62,0x00000000,850
3826,0x0000017e,20,62,0x00000000,992
3827,0x0000017e,20,62,0x00000000,861
3828,0x0000017e,20,62,0x00000000,880
3829,0x0000017e,20,62,0x00000000,1103
3830,0x0000017e,20,62,0x00000000,921
3831,0x0000017e,20,62,0x00000000,830
3832,0x0000017e,20,62,0x00000000,2349
3833,0x0000017e,20,62,0x00000000,921
3834,0x0000017e,20,62,0x00000000,1690
3835,0x0000017e,20,62,0x00000000,911
3836,0x0000017b,12,44,0x00000000,6509
3837,0x00000158,105,3479,0x00000000,395365
3838,0x00000165,14,10,0x00000000,3918
3839,0x00000165,14,10,0x00000000,1660
3840,0x00000145,12,10,0x00000000,86173344
3841,0x00000144,12,10,0x00000100,1245
3842,0x00000143,11,10,0x00000000,5861
3843,0x0000017a,22,83,0x00000000,931
3844,0x0000017a,22,27,0x00000000,689
3845,0x00000131,89,1392,0x00000000,40025
3846,0x00000131,88,2127,0x00000000,23605
3847,0x0000017b,12,44,0x00000000,2582
3848,0x00000168,84,1170,0x00000000,61251
3849,0x00000176,59,48,0x00000000,3826
3850,0x00000151,41,29,0x00000000,3229
3851,0x00000147,1296,122,0x00000000,89048
3852,0x0000017e,20,62,0x00000000,952
3853,0x0000017e,20,62,0x00000000,871
3854,0x0000017e,20,62,0x00000000,871
3855,0x0000017e,20,62,0x00000000,860
3856,0x0000017e,20,62,0x00000000,860
3857,0x0000017e,20,62,0x00000000,1134
3858,0x0000017e,20,62,0x00000000,951
3859,0x0000017e,20,62,0x00000000,871
3860,0x0000017e,20,62,0x00000000,861
3861,0x0000017e,20,62,0x00000000,871
3862,0x0000017e,20,62,0x00000000,2389
3863,0x0000017e,20,62,0x00000000,1336
3864,0x0000017e,20,62,0x00000000,881
3865,0x0000017e,20,62,0x00000000,1002
3866,0x0000017e,20,62,0x00000000,1143
3867,0x0000017e,20,62,0x00000000,881
3868,0x0000017b,12,44,0x00000000,6053
3869,0x00000158,105,3479,0x00000000,376285
3870,0x00000165,14,10,0x00000000,2156
3871,0x00000165,14,10,0x00000000,1619
3872,0x00000145,12,10,0x00000000,76487589
3873,0x00000144,12,10,0x00000100,1934
3874,0x00000143,11,10,0x00000000,6509
3875,0x0000017a,22,83,0x00000000,769
3876,0x0000017a,22,27,0x00000000,668
3877,0x00000131,89,1392,0x00000000,24932
3878,0x00000131,88,2127,0x00000000,23484
3879,0x0000017b,12,44,0x00000000,2743
3880,0x00000168,84,1170,0x00000000,59966
3881,0x00000176,59,48,0x00000000,3766
3882,0x00000151,41,29,0x00000000,3199
3883,0x00000147,1296,122,0x00000000,88926
3884,0x0000017e,20,62,0x00000000,1002
3885,0x0000017e,20,62,0x00000000,861
3886,0x0000017e,20,62,0x00000000,861
3887,0x0000017e,20,62,0x00000000,871
3888,0x0000017e,20,62,0x00000000,850
3889,0x0000017e,20,62,0x00000000,861
3890,0x0000017e,20,62,0x00000000,861
3891,0x0000017e,20,62,0x00000000,871
3892,0x0000017e,20,62,0x00000000,871
3893,0x0000017e,20,62,0x00000000,871
3894,0x0000017e,20,62,0x00000000,870
3895,0x0000017e,20,62,0x00000000,891
3896,0x0000017e,20,62,0x00000000,860
3897,0x0000017e,20,62,0x00000000,891
3898,0x0000017e,20,62,0x00000000,861
3899,0x0000017e,20,62,0x00000000,871
3900,0x0000017b,12,44,0x00000000,3259
3901,0x00000158,105,3479,0x00000000,602634
3902,0x00000165,14,10,0x00000000,1751
3903,0x00000165,14,10,0x00000000,1700
3904,0x00000145,12,10,0x00000000,81462395
3905,0x00000144,12,10,0x00000100,1417
3906,0x00000143,11,10,0x00000000,4464
3907,0x0000017a,22,83,0x00000000,921
3908,0x0000017a,22,27,0x00000000,729
3909,0x00000131,89,1392,0x00000000,39377
3910,0x00000131,88,2127,0x00000000,31349
3911,0x0000017b,12,44,0x00000000,5294
3912,0x00000168,84,1170,0x00000000,66191
3913,0x00000176,59,48,0x00000000,6468
3914,0x00000151,41,29,0x00000000,6347
3915,0x00000147,1296,122,0x00000000,108270
3916,0x0000017e,20,62,0x00000000,2531
3917,0x0000017e,20,62,0x00000000,2186
3918,0x0000017e,20,62,0x00000000,2034
3919,0x0000017e,20,62,0x00000000,982
3920,0x0000017e,20,62,0x00000000,1002
3921,0x0000017e,20,62,0x00000000,1032
3922,0x0000017e,20,62,0x00000000,769
3923,0x0000017e,20,62,0x00000000,952
3924,0x0000017e,20,62,0x00000000,1610
3925,0x0000017e,20,62,0x00000000,1104
3926,0x0000017e,20,62,0x00000000,851
3927,0x0000017e,20,62,0x00000000,931
3928,0x0000017e,20,62,0x00000000,901
3929,0x0000017e,20,62,0x00000000,810
3930,0x0000017e,20,62,0x00000000,1306
3931,0x0000017e,20,62,0x00000000,1485
3932,0x0000017b,12,44,0x00000000,5090
3933,0x00000158,105,3479,0x00000000,351632
3934,0x00000165,14,10,0x00000000,3847
3935,0x00000165,14,10,0x00000000,1939
3936,0x00000145,12,10,0x00000000,76963336
3937,0x00000144,12,10,0x00000100,1485
3938,0x00000143,11,10,0x00000000,5766
3939,0x0000017a,22,83,0x00000000,748
3940,0x0000017a,22,27,0x00000000,646
3941,0x00000131,89,1392,0x00000000,25549
3942,0x00000131,88,2127,0x00000000,24649
3943,0x0000017b,12,44,0x00000000,3423
3944,0x00000168,84,1170,0x00000000,66921
3945,0x00000176,59,48,0x00000000,4757
3946,0x00000151,41,29,0x00000000,3595
3947,0x00000147,1296,122,0x00000000,95075
3948,0x0000017e,20,62,0x00000000,949
3949,0x0000017e,20,62,0x00000000,899
3950,0x0000017e,20,62,0x00000000,859
3951,0x0000017e,20,62,0x00000000,839
3952,0x0000017e,20,62,0x00000000,848
3953,0x0000017e,20,62,0x00000000,1232
3954,0x0000017e,20,62,0x00000000,909
3955,0x0000017e,20,62,0x00000000,939
3956,0x0000017e,20,62,0x00000000,2575
3957,0x0000017e,20,62,0x00000000,889
3958,0x0000017e,20,62,0x00000000,1141
3959,0x0000017e,20,62,0x00000000,1040
3960,0x0000017e,20,62,0x00000000,1192
3961,0x0000017e,20,62,0x00000000,848
3962,0x0000017e,20,62,0x00000000,2293
3963,0x0000017e,20,62,0x00000000,899
3964,0x0000017b,12,44,0x00000000,5806
3965,0x00000158,105,3479,0x00000000,305210
